Video_ID,Raw_Title,Clean_Title,Uploader,Lyric
Hpjd3dNXQy0,JACK - J97 | VỰC THẲM CỦA BÌNH YÊN | Track No.4,Vực Thẳm Của Bình Yên,J97,"3 Contributors
Vực Thẳm Của Bình Yên Lyrics
Anh khóc, vì mình chẳng còn ở bên
Nếu như mà anh có thương, anh có đau
Xin em lạnh lùng che giấu
Vì sợ ngày mai mất nhau
Anh trốn ở đâu
Nép sau lưng một ngày thôi em
Mạn phép cho anh lần này
Nhớ em rồi, chỉ anh thôi
Đếm từng phút, từng phút
Xưa có hai đứa ngồi
Kề vai nhau, ánh mắt, đôi môi
Giờ ta không chung lối
Em đi rồi sao? Em đi thật sao?
Có những ngày
Cùng men say
Uống một chút, một chút
Sao chẳng ai lấp đầy
Ngày không em, mưa trắng thôi bay
Lòng anh đâu biết mấy
Em đâu ở đây, em đâu hề thấy

Anh khóc, vì mình chẳng còn ở bên
Nếu như mà anh có thương, anh có đau
Xin em lạnh lùng che giấu
Vì sợ ngày mai mất nhau
Anh trốn ở đâu
Nép sau lưng một ngày thôi em
Mạn phép cho anh lần này
Tại vì anh quá khờ
Em đi rồi, anh còn thương, giờ sao giờ?
Anh đâu hề say, đâu hề hay mình xa từ bao giờ
Gọi thêm vài chai, chồng thêm vài chai
Hàng mi này cay, giờ sao giờ?
Dù là đã bao lần nói ra ngăn lời làm tổn thương nhau
Nhưng đi sâu bên trong tim ai, không đâu cố giấu nước mắt, rồi gục đầu
Em khỏe không? Yên bình không?
Anh chỉ mong ta ngừng trông
Vì lần này còn điều gì em ơi
Anh khóc, vì mình chẳng còn ở bên
Nếu như mà anh có thương, anh có đau
Xin em lạnh lùng che giấu
Vì sợ ngày mai mất nhau
Anh trốn ở đâu
Nép sau lưng một ngày thôi em
Mạn phép cho anh lần này

Anh khóc, vì mình chẳng còn ở bên
Nếu như mà anh có thương, anh có đau
Xin em lạnh lùng che giấu
Vì sợ ngày mai mất nhau
Anh trốn ở đâu
Nép sau lưng một ngày thôi em
Mạn phép cho anh lần này"
et0VQC25XGc,TĂNG DUY TÂN x DRUM7 | SAY TRONG NỤ CƯỜI | OFFICIAL LYRIC VIDEO,Say Trong Nụ Cười,Tăng Duy Tân,
2cQauAqB8b0,Chi Pu | SASHIMI - OFFICIAL MUSIC VIDEO,SASHIMI,Chi Pu Official,"17 người đóng góp
Lời bài hát Sashimi
“Sashimi” là đĩa đơn thứ hai trong album Fuori dall'Hype. bài hát được phát hành vào ngày 1 tháng 3 năm 2019 bởi Sony Music Italy.
Ờ
""Xin chào, mọi chuyện thế nào rồi?""
Chiều nay bạn lại quay lại đây
Đừng hiểu lầm, tôi rất vui
Nhưng nó chẳng mang lại điều gì tốt đẹp cho bạn
Nghe
Tất cả sashimi bạn nuốt
Nó không chữa lành vết thương
Cầu mong nó mang bạn vào trong trái tim mình, ah-ah
Gọi món gyoza
Bầu trời nức nở
Hãy nghĩ về chuyến đi của bạn đến Zaragoza
Tưởng như là tình yêu nhưng lại là một con khốn amen (Amen)
Đây là những điều xảy ra ở Erasmus
Ở trong bóng tối như The Rasmus đã từng (Oh-oh, oh-oh)
Tôi biết bạn chỉ cảm thấy sống động khi đến ăn sushi
Nhưng tôi không muốn bạn có kết cục giống như John Belushi
Monsters, Inc. đã dạy chúng ta mọi thứ về cuộc sống
Đó là, một tiếng cười lớn hơn hàng triệu tiếng hét, vâng

Shubi-dubi-duti-ti-ri-tu-tu-tu-ru
""Xin chào, mọi chuyện thế nào rồi?""
Người ta nói hy vọng là điều cuối cùng
Chết, nhưng chắc chắn
Cô ấy là người đầu tiên đưa bạn tới funky-ulo
Thế thì ai biết cô ấy làm gì ở đó
Anh đã tìm được hạnh phúc
Trong vòng tay của một chàng trai Tây Ban Nha nói:
“Te quiero” nhưng anh ấy sẽ không bao giờ yêu cô ấy như em
Hãy để anh ấy nhấm nháp rượu sake của bạn
Nhưng bạn muốn nó là gì
Bạn đã hiểu nó một cách triết lý
Nhưng đó là của Kierkegaard
Và đó là lý do tại sao bạn ở đây
Nói về tình yêu và cuộc sống với người phục vụ ăn thỏa thích
Tôi biết bạn chỉ cảm thấy sống động khi đến ăn sushi
Nhưng tôi không muốn bạn có kết cục giống như John Belushi
Monsters, Inc. đã dạy chúng ta mọi thứ về cuộc sống
Đó là, một tiếng cười lớn hơn hàng triệu tiếng hét, vâng
Đi, đi, đi
Shikibun, vâng

Và nếu những ngôi sao là mụn nhọt, hee
Về vị thần tuổi teen chơi The Sims vào ban đêm
Và Ngày tận thế không gì khác hơn, eh
Mẹ anh ấy gọi anh ấy đi ăn tối từ phòng bên cạnh
Vâng, ồ, ừ
Mọi thứ kết thúc, mọi thứ kết thúc
Ngay cả sashimi ở Sushiko
Mọi thứ đều đau, mọi thứ đều đau
Mọi thứ đều làm tổn thương Gianrico
Mọi thứ kết thúc, mọi thứ kết thúc
Ngay cả sashimi ở Sushiko
Mọi thứ đều đau, mọi thứ đều đau
Mọi thứ đều làm tổn thương Gianrico
Mọi thứ kết thúc, mọi thứ kết thúc
Ngay cả sashimi ở Sushiko
Mọi thứ đều đau, mọi thứ đều đau
Mọi thứ đều làm tổn thương Gianrico"
jy0bbnaIJ5E,HIEUTHUHAI - Everything Will Be Okay (prod. by Kewtiie) [Official Lyric Video],Everything Will Be Okay,HIEUTHUHAI,"2 Contributors
Everything Will Be Okay Lyrics
No matter the pain I caused you
I know your love remains the same
You'll be fine without me
Don't think that I could say the same
No matter the pain I caused you
I know your love remains the same
Know you'll be fine without me
Don't know if I could say the same
Đôi khi tao hay nhắm mắt và nghĩ về những thứ xung quanh
Những kí ức tao đã đi qua và những vết thương cần được chữa lành
Những tối ghế đá nằm ngoài đêm lạnh
Và tao tự hào về hết tất cả mà con người tao bây giờ trở thành
Bên cạnh thằng Hiếu vui vẻ ngày xưa, giờ là thằng Hiếu rất hay phát bực
Luôn luôn tự hỏi, ""Đã đủ đầy chưa?"", đôi khi khó thở bởi những áp lực
Nhưng mỗi lần nhìn vào gia đình không bao giờ thiếu một thứ gì thì tao biết là mình đi đúng đường và không chấp nhận mình thứ nhì
Tao có nhiều fan, tới show mỗi tháng
Chỉ vì có một bức hình mà chấp nhận đứng để tới trời sáng
Cảm ơn tao nhiều rất nhiều vì dòng lyrics giúp họ phải ráng
Và có thể hét to, đọc theo từng chữ làm tao chẳng muốn rời quán
Mà ngờ đâu nhóc con ngày đó đứng ngã tư để phát tờ rơi
Có một tâm hồn trong vắt nhưng nhiều clo giống như hồ bơi
Giờ thì đứng ở trên sân khấu, bài nhạc vang khắp hết vùng trời
Và được gọi là một ngôi sao, có nhiều người trân quý trong cuộc đời

Everything will be oh-oh-okay
Everything will be oh-oh-okay
Everything will be oh-oh-okay
Everything will be oh-oh-okay
Everything will be oh-oh-okay
Everything will be oh-oh-okay
Everything will be oh-okay
Everything will be oh-okay
Bức tranh cuộc đời tao vẽ cùng đã được đầy màu, ay
Vẫn còn những màu đen trắng của mấy anh em tao từ những ngày đầu, ay
Ở đó hết những ngày sầu và đã đi chung với nhau thật lâu
Và vài câu nói tao vẫn không quên, ""Nếu mai sau lỡ có thằng này giàu
""Sẽ đi từng nhà và hú, khoang thương gia và nhiều kì thú""
Giữ lấy một lời thề là biến đám nerd này thành một bầy tỉ phú, uh
Người ta nói mày giàu làm gì khi gia đình mày thì không?
Người ta nói mày giàu làm gì khi gia đình mày thì không?
Từ cố gắng lắp đầy được hết tủ đông, giờ cũng không biết album đứng đầu vầy thì có đủ không?
Nhắm chặt mi cho qua ngày mai, ay, and you will be fine, ay
Cho bản thân vài giây khi đã thu mình trong stu many nights, ay
Khi mà ta chưa lớn, ta quên nhìn quanh, toàn nghĩ về sau này
Già đi, chỉ còn nhìn quá khứ khi những hạt cát thời gian đã mau đầy
Chẳng biết tương lai sẽ tốt hơn hay là còn gì trong tay?
Chỉ muốn nói biết ơn, tao sẽ nhớ nhiều về ngày hôm nay

Everything will be oh-oh-okay
Everything will be oh-oh-okay
Everything will be oh-oh-okay
Everything will be oh-oh-okay
Everything will be oh-oh-okay
Everything will be oh-oh-okay
Everything will be oh-okay
Everything will be oh-okay
No matter the pain I caused you
I know your love remains the same
Knew you'll be fine without me
Don't think that I could say the same
No matter the pain I caused you
I know your love remains the same
Know you'll be fine without me
Don't know if I could say the same"
EARYee1BIas,Lyrics || Nước Mắt Em Lau Bằng Tình Yêu Mới - Da LAB ft. Tóc Tiên || TYM Reach,Nước Mắt Em Lau Bằng Tình Yêu Mới,TYM,"4 Contributors
Translations
简体中文 (Simplified Chinese)
Nước Mắt Em Lau Bằng Tình Yêu Mới Lyrics
Lạc vào những nỗi buồn
Lạc vào nơi góc quen
Để một mình gặm nhấm
Bản nhạc buồn mới cất lên
Vòng tay đã buông rời nhau
Nước mắt em lau bằng tình yêu mới
Thành phố đã quá chật
Đừng nên cố níu tay
Để rồi một lần nữa lại nhận về mình những đắng cay
Đêm nay xin cho ngủ quên
Để nỗi nhớ kia anh gửi lại bóng đêm
Gót chân cứ vô thức sao ngỡ như bước trên lối quen
Những vì sao vụt tắt phía trước anh bỗng chốc tối đen
Đi về đâu khi con đường kia đưa ta vào hư vô
Còn lại gì khi bao quanh anh nơi đây là mây mờ
Những lời hứa ai nói hôm trước nay đã tan biến đi đâu
Những định kiến ngăn cách ta đến bên nhau nay đã thêm sâu
Cứ như tất cả đã là số phận
Anh chẳng biết sửa chữa từ đâu
Đôi khi anh đã muốn vứt hết thế giới này
Đôi khi anh đã muốn trốn chạy tương lai
Đưa em đi đến những nơi xa không quay về
Chỉ còn lại mình đôi ta đón nắng mai
Nhưng nay hai ta đã không đi bên nhau rồi
Nơi đây anh vẫn đứng một mình anh thôi
Khúc nhạc buồn dường như lại vang lên
Tất cả những ký ức khi xưa lại hiện về ám ảnh trong đêm

Lạc vào những nỗi buồn
Lạc vào nơi góc quen
Để một mình gặm nhấm
Bản nhạc buồn mới cất lên
Vòng tay đã buông rời nhau
Nước mắt em lau bằng tình yêu mới
Thành phố đã quá chật
Đừng nên cố níu tay
Để rồi một lần nữa lại nhận về mình những đắng cay
Đêm nay xin cho ngủ quên
Để nỗi nhớ kia em gửi lại bóng đêm
Những ngày buồn thương và đời anh chỉ toàn quen những người lạ
Mối tình ngày xưa tưởng ngủ sâu chợt ngày kia quay về nhà
Ngồi trên sofa, nhâm nhi ly café
Hỏi anh ra sao, có thêm bao niềm vui mới
Yêu thêm bao người và quen thêm bao người rồi
Những cuộc chăn gối trong cơn say
Những lời ân ái xong quên ngay
Anh kiếm niềm vui để rồi vui xong rồi
Sao riêng mình anh căn phòng này anh làm bạn với bóng đêm
Và nỗi nhớ em
Mối tình đã cũ anh chôn sâu
Mỗi ngày gặm nhấm trong tim anh

Gió khẽ bên tai kể chuyện cũ trên phố quen
Về kỷ niệm ngày xưa nay
Vừa đủ nhớ vừa đủ quên
Vị mặn đắng trên đầu môi
Một cảm giác khó gọi tên
Sống trong giấc mơ khi xưa
Nhưng người không còn ở bên
Vì lời ai chưa nói hay vì lời đã nói ra
Tỉnh dậy sáng hôm sau cơn mưa tầm tã tối qua
Không nhớ bằng cách nào mà đôi chân kia đưa tới nhà
Nhưng nắng mới đã lên đánh lừa ta rằng mọi thứ đã trôi qua
Nhưng quá khứ đôi khi hiện về ám ảnh như bóng ma
Ở sau lưng, không nhìn thấy không có nghĩa là đã xa
Đôi khi trong đêm thấy mình trong mê cung không lối ra
Để lại thức dậy bên trong thành phố trống rỗng vì thiếu một nửa trong chúng ta
Những vỉa hè cũng thật dài
Nhưng chẳng dẫn ta tới đâu
Những bước chân vẫn miệt mài
Nhưng ta chẳng đến với nhau
Emcee L
, 
Rabbit Run
, 
Tóc Tiên và Emcee L
]
Lạc vào những nỗi buồn
(Lạc vào những nỗi buồn)
Lạc vào nơi góc quen
(Lạc vào nơi góc quen yeah)
Để một mình gặm nhấm
Bản nhạc buồn mới cất lên
(Anh mới cất lên)
Vòng tay đã buông rời nhau
(Buông rời nhau)
Nước mắt em lau bằng tình yêu mới
(Nước mắt em lau bằng tình yêu mới la la la la la la la la la)
Thành phố đã quá chật
Đừng nên cố níu tay
Để rồi một lần nữa lại nhận về mình những đắng cay
Đêm nay xin cho ngủ quên
Xin cho tôi quên
Để nỗi nhớ kia anh gửi lại bóng đêm
(Yeah yeah)

Những ngày buồn thương và đời anh chỉ toàn quen những người lạ
Mối tình ngày xưa tưởng ngủ sâu chợt ngày kia quay về nhà
Ngồi trên sofa, nhâm nhi ly café
Hỏi anh ra sao, có thêm bao niềm vui mới
Yêu thêm bao người và quen thêm bao người"
dHAWUXt2QN4,MỸ TÂM - CỨ VUI LÊN (Official Audio),CỨ VUI LÊN,My Tam,"1 người đóng góp
Bạn có muốn nhảy không? Lời bài hát
Bạn có muốn nhảy trong một vòng tròn lớn
Giữa những người từ khắp nơi trên thế giới?
Em yêu, em có muốn nhảy không?
Bạn có muốn khiêu vũ dưới ánh trăng không?
Vui vẻ với tiếng trống nhịp nhàng?
Em yêu, em có muốn nhảy không?
Bạn có, bạn có, bạn có muốn không?
Bạn có, bạn có, bạn có muốn không?
Bạn có muốn nhảy không?
Bạn có muốn nhảy và nắm tay không
Vì khiêu vũ tốt cho sức khỏe?
Em yêu, em có muốn nhảy không?
Bạn có muốn nhảy không ngừng nghỉ
Ôm tôi rất trìu mến?
Em yêu, em có muốn nhảy không?
Bạn có, bạn có, bạn có muốn không?
Bạn có, bạn có, bạn có muốn không?
Bạn có muốn nhảy không?

Bạn có, bạn có, bạn có muốn không?
Bạn có, bạn có, bạn có muốn không?
Bạn có muốn nhảy không?
Bạn có muốn nhảy trong một vòng tròn lớn
Giữa những người từ khắp nơi trên thế giới?
Em yêu, em có muốn nhảy không?
Bạn có muốn khiêu vũ dưới ánh sáng rực rỡ
Vui vẻ theo nhịp trống?
Em yêu, em có muốn nhảy không?
Bạn có, bạn có, bạn có muốn bạn không?
Bạn có, bạn có, bạn có muốn không?
Bạn có muốn nhảy không?
Bạn có, bạn có, bạn có muốn không?
Bạn có, bạn có, bạn có muốn không?
Bạn có muốn nhảy không?
Bạn có, bạn có, bạn có muốn không?
Bạn có, bạn có, bạn có muốn không?
Bạn có muốn nhảy không?
Bạn có, bạn có, bạn có muốn không?
Bạn có, bạn có, bạn có muốn không?
Bạn có muốn nhảy không?
Bạn có muốn nhảy không?
Bạn có muốn nhảy không?"
B92zLC0JBwQ,Biển Nỗi Nhớ Và Em - Đàm Vĩnh Hưng [Official],Biển Nỗi Nhớ Và Em,Đàm Vĩnh Hưng,
CLc9xbvqi74,Đi Và Yêu - Soobin Hoàng Sơn | Official Lyrics Video,Đi Và Yêu,SOOBIN Official,
FjPUmi3CWpM,Mỹ Tâm - Cuộc Tình Không May (Official Music Video),Cuộc Tình Không May,My Tam,"2 Contributors
Cuộc Tình Không May Lyrics
Giờ em biết con tim người thay đổi rồi
Một hình bóng nay đã khác xưa
Không còn là anh người em vẫn mơ
Giờ em biết cuộc tình mình hết thật rồi
Và khoảng trống giữa những ngón tay
Giờ sẽ không có anh đan vào nữa
Người cứ đi đi, đừng đắn đo chi
Đoạn đường ta có nhau giờ đây mình em bước đi
Người yêu hỡi, dẫu đã biết ta phải xa cách rồi
Vẫn luyến lưu kỉ niệm khôn nguôi
Những chiếc hôn ngọt ngào trên môi
Giờ tan vỡ, những kí ức trôi dạt theo gió trời
Nước mắt rơi mà người đâu hay
Tiếc thương cho cuộc tình không may đổi thay
Sâu trong trái tim em tựa như sóng trào
Dù rất muốn ôm lấy anh
Nhưng lòng kiêu hãnh ngăn vòng tay em lại
Ta chỉ đứng bên nhau thật lâu không nói gì
Thời gian như ngừng trôi
Em biết giờ đây mất anh thật rồi
Người cứ đi đi, đừng đắn đo chi
Đoạn đường ta có nhau giờ đây mình em bước đi

Người yêu hỡi, dẫu đã biết ta phải xa cách rồi
Vẫn luyến lưu kỉ niệm khôn nguôi
Những chiếc hôn ngọt ngào trên môi
Giờ tan vỡ, những kí ức trôi dạt theo gió trời
Nước mắt rơi mà người đâu hay
Tiếc thương cho cuộc tình không may đổi thay (oh)
Xin anh lại gần, ôm em vào lòng
Và gọi tên em một giây phút cuối
Người yêu hỡi, dẫu đã biết ta phải xa cách rồi
Vẫn luyến lưu kỉ niệm khôn nguôi
Những chiếc hôn ngọt ngào trên môi
Giờ tan vỡ, những kí ức trôi dạt theo gió trời
Nước mắt rơi mà người đâu hay
Tiếc thương cho cuộc tình không may
Người yêu hỡi, dẫu đã biết ta phải xa cách rồi
Vẫn luyến lưu kỉ niệm khôn nguôi
Những chiếc hôn ngọt ngào trên môi
Giờ tan vỡ, những kí ức trôi dạt theo gió trời
Nước mắt rơi mà người đâu hay
Tiếc thương cho cuộc tình không may đổi thay (uh-huh)"
DnC4QFdqkmQ,Mưa Chiều - St: Anh Bằng | ROCK BALLAD - Giọng nữ HOT TIKTOK Triệu View,Mưa Chiều,MP Melody,"1 Contributor
Mưa Chiều Lyrics
Lang thang trên phố dưới cơn mưa chiều
Bước chân dầm mưa trống vắng cô liêu
Từng vòng tay đầy ôm ấp tình yêu
Em vẫn như chim nhỏ ban chiều
Hiu hắt theo mưa về cuối đèo
Ai đem mưa đến cho em u sầu
Tiếng mưa buồn tênh thiếu bước chân nhau
Trời còn mưa hoài trên phố hàng cây
Không có ai che lạnh vai gầy
Mình thở dài với trời mưa bay
Mưa vẫn rơi trên hàng mi nhớ
Và mưa, mưa vẫn rơi trên làn môi buồn
Làm sao anh quên được phút giây này
Làm sao anh xa được mối tình say, cuối đời
Sao em đi mãi giữa cơn mưa buồn
Nỗi đau nào hơn đếm bước cô đơn
Lòng mình bây giờ hoang vắng lẻ loi
Trăm dối gian xin trả cho người
Giờ chỉ còn tiếng buồn mưa rơi"
3Z_rvgfLCgA,Chạy Về Khóc Với Anh - Erik x Zeaplee「Lofi Version by 1 9 6 7」/ Audio Lyrics Video,Chạy Về Khóc Với Anh,1 9 6 7,"4 Contributors
Chạy Về Khóc Với Anh Lyrics
Mùi hương hoa Diên Vĩ hay là hương tóc mềm
Ngàn vì sao chẳng sáng hơn đôi mắt của em
Thật đẹp đến trăng thẹn thùng phải nấp sau mây
Vậy thì cớ sao a đây lại nỡ buông tay
Ừ thì anh không muốn phải nhìn thấy em buồn
Chuyện tình yêu nếu như không thể nắm thì buông
Tự nhiên không biết vì lẽ gì
Cứ lại tự kìm lòng suốt thôi
Cây không muốn lá rời cành
Khi lá vẫn còn xanh
Yêu đương khó quá thì chạy về khóc với anh
Một người luôn yêu em nhất
Chắc chắn sẽ không bỏ đi
Khiến em phải buồn được đâu
Phong ba sóng gió phủ đầu
Anh vẫn đứng đằng sau
Tình yêu có duyên thì tự tìm đến với nhau
Dù sao anh cũng vui lòng
Làm người anh trai đến suốt đời này được không?

Ừ thì cây chỉ muốn giữ chặt lá bên đời
Từng sợ 1 cơn gió kia sẽ đi đến dạo chơi
Sợ rằng cơn gió chợt vô tình
Cây ngậm ngùi phải nhìn lá rơi
Cây không muốn lá rời cành
Khi lá vẫn còn xanh
Yêu đương khó quá thì chạy về khóc với anh
Một người luôn yêu em nhất
Chắc chắn sẽ không bỏ đi
Khiến em phải buồn được đâu
Phong ba sóng gió phủ đầu
Anh vẫn đứng đằng sau
Tình yêu có duyên thì tự tìm đến với nhau
Dù sao anh cũng vui lòng
Làm người anh trai đến suốt đời này được không?
Dù sao a cũng đây rồi
Làm người theo em đến hết đời này mà thôi"
E-Iv7YqHMJ0,CUỘC HẸN TRONG MƠ | MỸ TÂM | CLOSE-UP MV,CUỘC HẸN TRONG MƠ,My Tam,"1 Contributor
Cuộc Hẹn Trong Mơ Lyrics
Một ngày mộng mơ, mơ giấc mơ đôi ta gần nhau
Chỉ là khoảnh khắc, mà em thấy lâu thật lâu
Cánh chim bay qua khung trời đông
Chiếc lá rơi rơi ngang dòng sông
Mình hẹn qua sau cơn bão giông chúng ta gặp nhau
Dù đã lỡ bao nhiêu thời gian, nhưng giấc mơ vẫn không vội tàn
Giờ em cố lấp hết che giấu đi ngàn nhớ mong
Khắc trong tim bao nhiêu lời yêu, ngàn ký ức không phai tàn theo
Mình hẹn nhau trong giấc mơ về nhau
Dù đã lỡ bao nhiêu thời gian, nhưng giấc mơ vẫn không vội tàn
Tình yêu đó sẽ mãi tha thiết đến ngàn kiếp sau
Dẫu mai đây ta không còn nhau, thì trong tim ta vẫn đậm sau
Dù ra sao ta vẫn mơ về nhau
Và mình gặp gỡ như giấc mơ đôi ta từng mơ
Chìm trong nỗi nhớ mình đã lỡ bao ngày qua
Muốn bên nhau không bao giờ xa như ánh trăng sẽ không nhạt nhòa
Và vì sao trên cao sẽ không bao giờ vụt tắt
Dù đã lỡ bao nhiêu thời gian, nhưng giấc mơ vẫn không vội tàn
Giờ em cố lấp hết che giấu đi ngàn nhớ mong
Khắc trong tim bao nhiêu lời yêu, ngàn ký ức không phai tàn theo
Mình hẹn nhau trong giấc mơ về nhau

Dù đã lỡ bao nhiêu thời gian, nhưng giấc mơ vẫn không vội tàn
Tình yêu đó sẽ mãi tha thiết đến ngàn kiếp sau
Dẫu mai đây ta không còn nhau, thì trong tim ta vẫn đậm sau
Dù ra sao ta vẫn mơ về nhau"
OEQ0Qzq3C6o,"Tiên Tiên, Đen Vâu - My Everything/ Ta Cứ Đi Cùng Nhau | CHILL WITH ME | Billboard Việt Nam",My Everything/ Ta Cứ Đi Cùng Nhau,Billboard Việt Nam,
HrDHYuqs8yE,Trở Lại   HKT - M The Five   Official MV,Trở Lại,Zing MP3,"2 Contributors
Biết Bao Giờ Trở Lại Lyrics
Tôi đã đi, tôi vẫn đi mãi biết bao giờ trở lại
Sài Gòn ơi, sao em còn mãi trong tim tôi
Ôi những con đường ngày nào còn nghe lá rơi
Nụ cười còn tươi nét môi
Hay áo màu phai úa rồi?
Tôi đã đi, tôi vẫn đi mãi biết bao giờ trở lại
Hỏi lòng nhau cơn mưa nào xóa đi thương đau
Bao tháng năm dài miệt mài đời như khói sương
Nghìn trùng dòng sông vấn vương
Để nhớ thương lệ mắt buồn
Tôi vẫn mơ thành phố cũ lối xưa đi về
Dù hồn nghe tái tê, tìm đâu thấy những cơn mộng mê
Một ngày nào đó như cánh chim bạt gió
Có nghe mùa thu qua xót xa tình phôi pha
Tôi vẫn tin, tôi vẫn tin mãi sẽ có ngày trở lại
Để cùng em rong chơi tìm những cánh sao rơi
Cho tiếng hát buồn ngày nào nhịp vang phố vui
Nụ cười về trên nét môi
Hạnh phúc tôi, một góc trời"
crPfK9EDAKc,HÓA GIẢI BẰNG NƯỚC MẮT - CAO THÁI SƠN x LÊ CHÍ TRUNG | OFFICIAL MUSIC VIDEO - Nếu Sai Mình Làm Lại,Hóa Giải Bằng Nước Mắt,Cao Thái Sơn,"1 Contributor
Hóa Giải Bằng Nước Mắt Lyrics
Một góc không gian nhìn đời qua đêm tối
Làn khói thuốc mang bao nhiêu tâm sự buồn
Bên ly cà phê ta ngồi thâu đêm suốt sáng
Lẩm bẩm một mình tựa người trên mây
Mình đóng hai vai cho câu chuyện này thêm sai (sai)
Nhìn rõ tương lai hai ta ôi đen đủi
Cãi lại ý trời chịu nỗi đau thêm dài
Hành xác nhau những ngày rửa mặt bằng nước mắt
Thời gian chẳng đợi chờ mình nếu sai mình làm lại
Biết đâu có lối quay về (hah ah hah)
Đừng để nước mắt làm mờ nhạt dáng ai lúc tỉnh dậy
Ăn gì không ai hỏi anh đây (đây)
Nhìn khói thuốc lạc vào vòng không gian chỉ một màu
Một màu u ám cuộc đời (hah ah ah)
Nửa đêm thức giấc tự hỏi lòng hỏi em như thế nào
Cũng bằng không không thể thay đổi
Khác với tính cách ta không hề giống nhau
Cãi lại ý chí trời
Yêu nhau bên nhau nhưng chỉ niềm đau
Ngày đêm rửa mặt bằng nước mắt
Rửa mặt bằng nước mắt
Rửa mặt bằng nước mắt ah ah ah

Cãi lại là ý trời ta làm liều đi một lần
Tất cả là sai lầm nên giờ không hồi kết (kết ah ah)
Mình đóng hai vai cho câu chuyện này thêm sai (sai)
Nhìn rõ tương lai hai ta ôi đen đủi
Cãi lại ý trời chịu nỗi đau thêm dài
Hành xác nhau những ngày rửa mặt bằng nước mắt (nước mắt ah ah ah hah)
Thời gian chẳng đợi chờ mình nếu sai mình làm lại
Biết đâu có lối quay về (hah ah hah)
Đừng để nước mắt làm mờ nhạt dáng ai lúc tỉnh dậy
Ăn gì không ai hỏi anh đây (đây)
Nhìn khói thuốc lạc vào vòng không gian chỉ một màu
Một màu u ám cuộc đời (hah ah ah)
Nửa đêm thức giấc tự hỏi lòng hỏi em như thế nào
Cũng bằng không không thể thay đổi
Thời gian chẳng đợi chờ mình nếu sai mình làm lại
Biết đâu có lối quay về
Đừng để nước mắt làm mờ nhạt dáng ai lúc tỉnh dậy
Ăn gì không ai hỏi anh đây (hah hah ah ah)
Nhìn khói thuốc lạc vào vòng không gian chỉ một màu (ah ah ah, ah ah ah)
Một màu u ám cuộc đời (hah ah ah, ah ah ah)
Nửa đêm thức giấc tự hỏi lòng hỏi em như thế nào (huh uh huh uh)
Cũng bằng không không thể thay đổi (hah ah ah ah ah, hah ah ah ah)

Nửa đêm thức giấc tự hỏi lòng hỏi em như thế nào
Cũng bằng không không thể thay đổi"
HTSqRkVpL9E,ĐƯỜNG CHÂN TRỜI - CHILLIES (OFFICIAL MUSIC VIDEO),Đường Chân Trời,Chillies,"5 Contributors
Đường Chân Trời Lyrics
Em nhìn anh
Đem yêu dấu kia chôn vào đôi mắt
Quên thời gian
Xe lăn bánh ta quên ngày trôi nhanh
Chiều hoàng hôn trên mái tóc
Vai kề vai
Ta quên những sớm mai
Lại gần trao nhau
Những chiếc hôn khờ dại
Đến những chân trời em và anh
Đến những con đường quanh đồi xanh
Bỏ những ưu tư trong đời
Sau lưng ta cần chi
Cùng đến những thiên đường ta cuồng si
Len vào tim
Em như giấc mơ tôi từng ôm ấp
Đêm từng đêm
Đan vào những ngón tay đầy hơi ấm

Chiều hoàng hôn trên mái tóc
Vai kề vai
Ta quên những sớm mai
Lại gần trao nhau
Những chiếc hôn khờ dại
Đến những chân trời em và anh
Đến những con đường quanh đồi xanh
Bỏ những ưu tư trong đời
Sau lưng ta cần chi
Cùng đến những thiên đường ta cuồng si
Một lần ta như quên thời gian
Ooh!
Và một lần ta như chìm trong ánh dương tàn
Em ơi gần lại đây thôi
Thêm yêu thương gửi ngày êm trôi
Cùng ánh hoàng hôn dần buông
Nơi môi tìm môi
Đến những chân trời em và anh
Đến những con đường quanh đồi xanh
Đến những con đường, con đường ấy
Bỏ những ưu tư trong đời
Sau lưng ta cần chi em hỡi
Đến những thiên đường ta cuồng si

Đến những chân trời em và anh
Đến những chân trời em và anh
Đến những con đường quanh đồi xanh
Đến những con đường, con đường ấy
Bỏ những ưu tư trong đời
Sau lưng ta cần chi em hỡi
Đến những thiên đường ta cuồng si
Đến những thiên đường ta cuồng si
Đến những chân trời em và anh
Đến những con đường quanh đồi xanh
Bỏ những ưu tư trong đời
Sau lưng ta cần chi
Đến những thiên đường ta cuồng si"
45_m6HX5h_o,Tha Thứ Cho Anh Em Nhé - Nguyễn Đình Vũ (Official MV),Tha Thứ Cho Anh Em Nhé,Zing MP3,
cpJlwRw_h1E,Tôi Là Người Cô Đơn - Karik ft Addy | (Official MV),Tôi Là Người Cô Đơn,KARIK,
